kemendagri_kode_provinsi;kemendagri_nama_provinsi;kemendagri_kode_kabupaten_kota;kemendagri_nama_kabupaten_kota;tahun;status_idm;jumlah;satuan;
11;Aceh;11.05;Kabupaten Aceh Barat;2025;Berkembang;188;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2025;Maju;58;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2025;Mandiri;27;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2025;Sangat Tertinggal;2;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2025;Tertinggal;46;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2025;Berkembang;86;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2025;Maju;48;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2025;Mandiri;9;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2025;Tertinggal;9;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2025;Berkembang;291;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2025;Maju;235;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2025;Mandiri;71;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2025;Tertinggal;6;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2025;Berkembang;115;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2025;Maju;26;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2025;Mandiri;12;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2025;Tertinggal;19;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2025;Berkembang;160;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2025;Maju;34;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2025;Mandiri;13;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2025;Sangat Tertinggal;8;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2025;Tertinggal;45;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2025;Berkembang;43;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2025;Maju;37;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2025;Mandiri;13;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2025;Sangat Tertinggal;5;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2025;Tertinggal;18;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2025;Berkembang;80;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2025;Maju;74;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2025;Mandiri;40;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2025;Tertinggal;21;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2025;Berkembang;131;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2025;Maju;76;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2025;Mandiri;82;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2025;Tertinggal;6;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2025;Berkembang;157;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2025;Maju;209;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2025;Mandiri;12;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2025;Tertinggal;7;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2025;Berkembang;236;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2025;Maju;209;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2025;Mandiri;44;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2025;Sangat Tertinggal;1;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2025;Tertinggal;23;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2025;Berkembang;557;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2025;Maju;168;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2025;Mandiri;17;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2025;Sangat Tertinggal;6;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2025;Tertinggal;104;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2025;Berkembang;89;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2025;Maju;68;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2025;Mandiri;56;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2025;Sangat Tertinggal;1;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2025;Tertinggal;18;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2025;Berkembang;354;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2025;Maju;168;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2025;Mandiri;24;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2025;Sangat Tertinggal;6;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2025;Tertinggal;57;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2025;Berkembang;69;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2025;Maju;46;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2025;Mandiri;6;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2025;Tertinggal;15;Desa;
11;Aceh;11.71;Kota Banda Aceh;2025;Berkembang;1;Desa;
11;Aceh;11.71;Kota Banda Aceh;2025;Maju;6;Desa;
11;Aceh;11.71;Kota Banda Aceh;2025;Mandiri;83;Desa;
11;Aceh;11.71;Kota Banda Aceh;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.71;Kota Banda Aceh;2025;Tertinggal;0;Desa;
11;Aceh;11.74;Kota Langsa;2025;Berkembang;19;Desa;
11;Aceh;11.74;Kota Langsa;2025;Maju;29;Desa;
11;Aceh;11.74;Kota Langsa;2025;Mandiri;17;Desa;
11;Aceh;11.74;Kota Langsa;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.74;Kota Langsa;2025;Tertinggal;1;Desa;
11;Aceh;11.73;Kota Lhokseumawe;2025;Berkembang;8;Desa;
11;Aceh;11.73;Kota Lhokseumawe;2025;Maju;31;Desa;
11;Aceh;11.73;Kota Lhokseumawe;2025;Mandiri;29;Desa;
11;Aceh;11.73;Kota Lhokseumawe;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.73;Kota Lhokseumawe;2025;Tertinggal;0;Desa;
11;Aceh;11.72;Kota Sabang;2025;Berkembang;0;Desa;
11;Aceh;11.72;Kota Sabang;2025;Maju;8;Desa;
11;Aceh;11.72;Kota Sabang;2025;Mandiri;10;Desa;
11;Aceh;11.72;Kota Sabang;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.72;Kota Sabang;2025;Tertinggal;0;Desa;
11;Aceh;11.75;Kota Subulussalam;2025;Berkembang;21;Desa;
11;Aceh;11.75;Kota Subulussalam;2025;Maju;29;Desa;
11;Aceh;11.75;Kota Subulussalam;2025;Mandiri;25;Desa;
11;Aceh;11.75;Kota Subulussalam;2025;Sangat Tertinggal;1;Desa;
11;Aceh;11.75;Kota Subulussalam;2025;Tertinggal;6;Desa;
11;Aceh;11.15;Kabupaten Nagan Raya;2025;Berkembang;107;Desa;
11;Aceh;11.15;Kabupaten Nagan Raya;2025;Maju;79;Desa;
11;Aceh;11.15;Kabupaten Nagan Raya;2025;Mandiri;23;Desa;
11;Aceh;11.15;Kabupaten Nagan Raya;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.15;Kabupaten Nagan Raya;2025;Tertinggal;13;Desa;
11;Aceh;11.07;Kabupaten Pidie;2025;Berkembang;513;Desa;
11;Aceh;11.07;Kabupaten Pidie;2025;Maju;178;Desa;
11;Aceh;11.07;Kabupaten Pidie;2025;Mandiri;18;Desa;
11;Aceh;11.07;Kabupaten Pidie;2025;Sangat Tertinggal;2;Desa;
11;Aceh;11.07;Kabupaten Pidie;2025;Tertinggal;19;Desa;
11;Aceh;11.18;Kabupaten Pidie Jaya;2025;Berkembang;86;Desa;
11;Aceh;11.18;Kabupaten Pidie Jaya;2025;Maju;113;Desa;
11;Aceh;11.18;Kabupaten Pidie Jaya;2025;Mandiri;19;Desa;
11;Aceh;11.18;Kabupaten Pidie Jaya;2025;Sangat Tertinggal;1;Desa;
11;Aceh;11.18;Kabupaten Pidie Jaya;2025;Tertinggal;3;Desa;
11;Aceh;11.09;Kabupaten Simeulue;2025;Berkembang;102;Desa;
11;Aceh;11.09;Kabupaten Simeulue;2025;Maju;21;Desa;
11;Aceh;11.09;Kabupaten Simeulue;2025;Mandiri;5;Desa;
11;Aceh;11.09;Kabupaten Simeulue;2025;Sangat Tertinggal;0;Desa;
11;Aceh;11.09;Kabupaten Simeulue;2025;Tertinggal;10;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2024;Berkembang;188;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2024;Maju;57;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2024;Mandiri;21;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2024;Sangat Tertinggal;1;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2024;Tertinggal;54;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2024;Berkembang;112;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2024;Maju;30;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2024;Mandiri;7;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2024;Tertinggal;3;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2024;Berkembang;354;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2024;Maju;196;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2024;Mandiri;44;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2024;Tertinggal;9;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2024;Berkembang;116;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2024;Maju;30;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2024;Mandiri;12;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2024;Sangat Tertinggal;2;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2024;Tertinggal;12;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2024;Berkembang;159;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2024;Maju;37;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2024;Mandiri;13;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2024;Sangat Tertinggal;2;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2024;Tertinggal;49;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2024;Berkembang;40;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2024;Maju;30;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2024;Mandiri;15;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2024;Sangat Tertinggal;5;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2024;Tertinggal;26;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2024;Berkembang;90;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2024;Maju;70;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2024;Mandiri;39;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2024;Tertinggal;16;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2024;Berkembang;148;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2024;Maju;71;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2024;Mandiri;50;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2024;Tertinggal;26;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2024;Berkembang;216;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2024;Maju;148;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2024;Mandiri;5;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2024;Sangat Tertinggal;3;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2024;Tertinggal;13;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2024;Berkembang;278;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2024;Maju;177;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2024;Mandiri;27;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2024;Sangat Tertinggal;2;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2024;Tertinggal;29;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2024;Berkembang;542;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2024;Maju;99;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2024;Mandiri;8;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2024;Sangat Tertinggal;14;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2024;Tertinggal;189;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2024;Berkembang;97;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2024;Maju;62;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2024;Mandiri;48;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2024;Sangat Tertinggal;1;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2024;Tertinggal;24;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2024;Berkembang;399;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2024;Maju;139;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2024;Mandiri;21;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2024;Tertinggal;50;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2024;Berkembang;80;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2024;Maju;33;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2024;Mandiri;5;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2024;Tertinggal;18;Desa;
11;Aceh;11.71;Kota Banda Aceh;2024;Berkembang;0;Desa;
11;Aceh;11.71;Kota Banda Aceh;2024;Maju;6;Desa;
11;Aceh;11.71;Kota Banda Aceh;2024;Mandiri;84;Desa;
11;Aceh;11.71;Kota Banda Aceh;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.71;Kota Banda Aceh;2024;Tertinggal;0;Desa;
11;Aceh;11.74;Kota Langsa;2024;Berkembang;26;Desa;
11;Aceh;11.74;Kota Langsa;2024;Maju;25;Desa;
11;Aceh;11.74;Kota Langsa;2024;Mandiri;14;Desa;
11;Aceh;11.74;Kota Langsa;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.74;Kota Langsa;2024;Tertinggal;1;Desa;
11;Aceh;11.73;Kota Lhokseumawe;2024;Berkembang;14;Desa;
11;Aceh;11.73;Kota Lhokseumawe;2024;Maju;29;Desa;
11;Aceh;11.73;Kota Lhokseumawe;2024;Mandiri;25;Desa;
11;Aceh;11.73;Kota Lhokseumawe;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.73;Kota Lhokseumawe;2024;Tertinggal;0;Desa;
11;Aceh;11.72;Kota Sabang;2024;Berkembang;0;Desa;
11;Aceh;11.72;Kota Sabang;2024;Maju;9;Desa;
11;Aceh;11.72;Kota Sabang;2024;Mandiri;9;Desa;
11;Aceh;11.72;Kota Sabang;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.72;Kota Sabang;2024;Tertinggal;0;Desa;
11;Aceh;11.75;Kota Subulussalam;2024;Berkembang;28;Desa;
11;Aceh;11.75;Kota Subulussalam;2024;Maju;24;Desa;
11;Aceh;11.75;Kota Subulussalam;2024;Mandiri;23;Desa;
11;Aceh;11.75;Kota Subulussalam;2024;Sangat Tertinggal;1;Desa;
11;Aceh;11.75;Kota Subulussalam;2024;Tertinggal;6;Desa;
11;Aceh;11.15;Kabupaten Nagan Raya;2024;Berkembang;119;Desa;
11;Aceh;11.15;Kabupaten Nagan Raya;2024;Maju;66;Desa;
11;Aceh;11.15;Kabupaten Nagan Raya;2024;Mandiri;17;Desa;
11;Aceh;11.15;Kabupaten Nagan Raya;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.15;Kabupaten Nagan Raya;2024;Tertinggal;20;Desa;
11;Aceh;11.07;Kabupaten Pidie;2024;Berkembang;581;Desa;
11;Aceh;11.07;Kabupaten Pidie;2024;Maju;114;Desa;
11;Aceh;11.07;Kabupaten Pidie;2024;Mandiri;14;Desa;
11;Aceh;11.07;Kabupaten Pidie;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.07;Kabupaten Pidie;2024;Tertinggal;21;Desa;
11;Aceh;11.18;Kabupaten Pidie Jaya;2024;Berkembang;109;Desa;
11;Aceh;11.18;Kabupaten Pidie Jaya;2024;Maju;93;Desa;
11;Aceh;11.18;Kabupaten Pidie Jaya;2024;Mandiri;14;Desa;
11;Aceh;11.18;Kabupaten Pidie Jaya;2024;Sangat Tertinggal;2;Desa;
11;Aceh;11.18;Kabupaten Pidie Jaya;2024;Tertinggal;4;Desa;
11;Aceh;11.09;Kabupaten Simeulue;2024;Berkembang;90;Desa;
11;Aceh;11.09;Kabupaten Simeulue;2024;Maju;18;Desa;
11;Aceh;11.09;Kabupaten Simeulue;2024;Mandiri;4;Desa;
11;Aceh;11.09;Kabupaten Simeulue;2024;Sangat Tertinggal;0;Desa;
11;Aceh;11.09;Kabupaten Simeulue;2024;Tertinggal;26;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2023;Berkembang;186;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2023;Maju;48;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2023;Mandiri;19;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2023;Sangat Tertinggal;2;Desa;
11;Aceh;11.05;Kabupaten Aceh Barat;2023;Tertinggal;67;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2023;Berkembang;115;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2023;Maju;28;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2023;Mandiri;5;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2023;Sangat Tertinggal;0;Desa;
11;Aceh;11.12;Kabupaten Aceh Barat Daya;2023;Tertinggal;4;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2023;Berkembang;395;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2023;Maju;164;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2023;Mandiri;29;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2023;Sangat Tertinggal;0;Desa;
11;Aceh;11.06;Kabupaten Aceh Besar;2023;Tertinggal;16;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2023;Berkembang;109;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2023;Maju;28;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2023;Mandiri;12;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2023;Sangat Tertinggal;2;Desa;
11;Aceh;11.14;Kabupaten Aceh Jaya;2023;Tertinggal;21;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2023;Berkembang;161;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2023;Maju;39;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2023;Mandiri;8;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2023;Sangat Tertinggal;9;Desa;
11;Aceh;11.01;Kabupaten Aceh Selatan;2023;Tertinggal;43;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2023;Berkembang;36;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2023;Maju;29;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2023;Mandiri;14;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2023;Sangat Tertinggal;9;Desa;
11;Aceh;11.10;Kabupaten Aceh Singkil;2023;Tertinggal;28;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2023;Berkembang;98;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2023;Maju;66;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2023;Mandiri;31;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2023;Sangat Tertinggal;0;Desa;
11;Aceh;11.16;Kabupaten Aceh Tamiang;2023;Tertinggal;21;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2023;Berkembang;168;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2023;Maju;52;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2023;Mandiri;40;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2023;Sangat Tertinggal;0;Desa;
11;Aceh;11.04;Kabupaten Aceh Tengah;2023;Tertinggal;35;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2023;Berkembang;269;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2023;Maju;95;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2023;Mandiri;4;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2023;Sangat Tertinggal;3;Desa;
11;Aceh;11.02;Kabupaten Aceh Tenggara;2023;Tertinggal;14;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2023;Berkembang;307;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2023;Maju;152;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2023;Mandiri;19;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2023;Sangat Tertinggal;1;Desa;
11;Aceh;11.03;Kabupaten Aceh Timur;2023;Tertinggal;34;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2023;Berkembang;490;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2023;Maju;75;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2023;Mandiri;6;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2023;Sangat Tertinggal;15;Desa;
11;Aceh;11.08;Kabupaten Aceh Utara;2023;Tertinggal;266;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2023;Berkembang;106;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2023;Maju;62;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2023;Mandiri;32;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2023;Sangat Tertinggal;2;Desa;
11;Aceh;11.17;Kabupaten Bener Meriah;2023;Tertinggal;30;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2023;Berkembang;396;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2023;Maju;111;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2023;Mandiri;11;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2023;Sangat Tertinggal;3;Desa;
11;Aceh;11.11;Kabupaten Bireuen;2023;Tertinggal;88;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2023;Berkembang;86;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2023;Maju;16;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2023;Mandiri;4;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2023;Sangat Tertinggal;0;Desa;
11;Aceh;11.13;Kabupaten Gayo Lues;2023;Tertinggal;30;Desa;
11;Aceh;11.71;Kota Banda Aceh;2023;Berkembang;0;Desa;
11;Aceh;11.71;Kota Banda Aceh;2023;Maju;8;Desa;
